id,host_id,host_is_superhost,host_listings_count,property_type,room_type,price,minimum_nights,number_of_reviews,review_scores_rating,reviews_per_month
29305588,25022476,FALSE,8,Private room in bed and breakfast,Private room,$75.00,1,90,4.51,2.96
29305593,25022476,FALSE,8,Room in bed and breakfast,Hotel room,$75.00,1,30,4.6,0.91
29306183,207719785,FALSE,8,Private room in rental unit,Private room,$50.00,1,2,5,0.06
29321591,289615,FALSE,100,Entire condominium (condo),Entire home/apt,$305.00,2,6,4.83,0.2
29334993,26347085,FALSE,4,Entire rental unit,Entire home/apt,$50.00,90,0,NA,NA
29346336,220670299,FALSE,1,Entire rental unit,Entire home/apt,$99.00,2,58,4.51,1.89
29346806,220672276,FALSE,1,Entire rental unit,Entire home/apt,$142.00,2,96,4.54,2.83
29346879,220718338,FALSE,1,Entire rental unit,Entire home/apt,$100.00,1,4,2.33,0.14
29352576,177480920,FALSE,1,Room in hotel,Private room,$100.00,1,4,5,0.12
29355454,3972291,TRUE,36,Entire loft,Entire home/apt,$179.00,3,0,NA,NA
29376835,221315746,FALSE,1,Private room in bed and breakfast,Private room,$340.00,1,1,4,0.04
29410643,221545927,FALSE,1,Entire rental unit,Entire home/apt,$210.00,2,2,5,0.06
29411584,152285589,TRUE,2,Room in serviced apartment,Hotel room,$68.00,1,34,4.68,1.03
29425943,15490832,TRUE,2,Entire rental unit,Entire home/apt,$83.00,2,144,4.9,4.8
29427298,102192914,FALSE,6,Private room in rental unit,Private room,$49.00,2,72,4.22,2.17
29440020,77717973,FALSE,8,Entire rental unit,Entire home/apt,$286.00,2,56,4.89,1.99
29445862,219025530,TRUE,1,Entire residential home,Entire home/apt,$121.00,2,37,4.95,1.38
29446390,221800984,FALSE,1,Entire rental unit,Entire home/apt,$100.00,3,6,5,0.27
29452600,221846090,TRUE,1,Entire rental unit,Entire home/apt,$109.00,3,45,4.96,1.34
29453913,156216830,FALSE,2,Entire rental unit,Entire home/apt,$94.00,2,28,4.57,0.84
29473377,2634978,FALSE,124,Entire rental unit,Entire home/apt,$160.00,3,0,NA,NA
29474922,221996161,FALSE,1,Private room in rental unit,Private room,$43.00,1,9,4.11,0.29
29481103,3736168,FALSE,33,Entire rental unit,Entire home/apt,$120.00,1,39,4.33,1.33
29481316,35297989,TRUE,2,Entire rental unit,Entire home/apt,$90.00,3,55,4.96,1.73
29483671,102192914,FALSE,6,Entire rental unit,Entire home/apt,$69.00,2,53,4.13,1.59
29501265,2634978,FALSE,124,Entire rental unit,Entire home/apt,$227.00,3,20,4.9,0.68
29504520,280329815,FALSE,1,Entire rental unit,Entire home/apt,$43.00,2,78,4.51,2.38
29505444,222195380,TRUE,3,Private room in bed and breakfast,Private room,$150.00,1,14,4.79,0.42
29510973,173200514,FALSE,47,Entire rental unit,Entire home/apt,$153.00,1,4,4.5,0.13
29529017,91945371,FALSE,9,Room in hotel,Private room,$172.00,1,5,5,0.15
29532305,222375139,FALSE,1,Private room in condominium (condo),Private room,$40.00,1,10,4.9,0.3
29537731,173200514,FALSE,47,Entire rental unit,Entire home/apt,$161.00,1,17,4.94,0.52
29552142,222501704,FALSE,1,Private room in boat,Private room,$135.00,1,2,5,0.06
29557936,2634978,FALSE,124,Entire rental unit,Entire home/apt,$143.00,3,15,4.47,0.5
29559420,2634978,FALSE,124,Entire rental unit,Entire home/apt,$150.00,3,2,4,0.16
29567359,21729800,TRUE,1,Entire rental unit,Entire home/apt,$120.00,2,10,5,0.33
29602248,222820121,TRUE,2,Entire rental unit,Entire home/apt,$140.00,1,68,4.88,2.04
29603997,222538352,FALSE,1,Private room in condominium (condo),Private room,$40.00,1,0,NA,NA
29618043,174418896,FALSE,12,Entire rental unit,Entire home/apt,$500.00,2,33,4.3,1.04
29620022,222956338,FALSE,2,Entire residential home,Entire home/apt,$110.00,2,46,4.67,1.55
29620857,174418896,FALSE,12,Entire rental unit,Entire home/apt,$500.00,2,34,4.29,1.09
29640692,220738219,TRUE,1,Entire rental unit,Entire home/apt,$70.00,7,44,4.89,1.31
29646046,174418896,FALSE,12,Entire rental unit,Entire home/apt,$600.00,2,51,4,1.64
29647670,220565353,FALSE,4,Private room in bed and breakfast,Private room,$45.00,1,63,4.68,1.9
29648829,220565353,FALSE,4,Room in bed and breakfast,Hotel room,$45.00,1,52,4.37,1.64
29649140,220565353,FALSE,4,Private room in bed and breakfast,Private room,$25.00,1,82,4.8,2.59
29653398,11966215,FALSE,4,Private room in rental unit,Private room,$40.00,2,16,4.47,0.5
29695866,57249358,FALSE,8,Entire rental unit,Entire home/apt,$107.00,3,3,4.33,0.11
29707544,84543765,FALSE,13,Private room in rental unit,Private room,$59.00,2,101,4.77,3.16
29740041,9017175,FALSE,16,Entire rental unit,Entire home/apt,$126.00,2,12,4.5,0.4
29752258,177998145,FALSE,3,Tiny house,Entire home/apt,$99.00,3,67,4.84,2.08
29759316,223894432,TRUE,2,Entire rental unit,Entire home/apt,$128.00,2,60,4.88,1.91
29767649,177998145,FALSE,3,Entire rental unit,Entire home/apt,$99.00,7,49,4.88,1.62
29773829,9017175,FALSE,16,Entire rental unit,Entire home/apt,$86.00,1,60,4.63,1.87
29774356,31967058,TRUE,1,Entire residential home,Entire home/apt,$235.00,3,27,4.74,0.93
29774699,9017175,FALSE,16,Entire rental unit,Entire home/apt,$138.00,1,25,4.84,0.78
29789817,224118779,FALSE,5,Room in serviced apartment,Hotel room,$143.00,1,0,NA,NA
29815301,69921858,TRUE,9,Room in serviced apartment,Hotel room,$130.00,3,9,4.89,0.3
29821983,12113015,TRUE,27,Entire rental unit,Entire home/apt,$180.00,2,28,4.93,0.94
29827621,84543765,FALSE,13,Private room in rental unit,Private room,$59.00,1,52,4.79,1.73
29841928,3972291,TRUE,36,Entire rental unit,Entire home/apt,$334.00,3,5,4.8,0.18
29842075,224446903,TRUE,1,Entire rental unit,Entire home/apt,$102.00,2,41,4.93,1.49
29868433,371044163,FALSE,1,Entire rental unit,Entire home/apt,$180.00,2,14,4.93,0.44
29875942,224668654,TRUE,1,Entire rental unit,Entire home/apt,$100.00,3,20,4.85,0.72
29894862,224793696,FALSE,9,Private room in serviced apartment,Private room,$85.00,2,1,4,0.03
29895700,224793696,FALSE,9,Private room in residential home,Private room,$96.00,2,4,4.25,0.21
29900809,224793696,FALSE,9,Private room in residential home,Private room,$67.00,2,5,4.6,0.54
29918964,15718434,FALSE,5,Private room in rental unit,Private room,$39.00,2,15,4.57,0.47
29940846,223894432,TRUE,2,Entire rental unit,Entire home/apt,$150.00,2,80,4.95,2.53
29952324,9017175,FALSE,16,Entire rental unit,Entire home/apt,$138.00,2,9,4.67,0.29
29955847,225222465,FALSE,1,Entire rental unit,Entire home/apt,$21.00,2,32,4.55,0.99
29957043,224826387,FALSE,3,Private room in bed and breakfast,Private room,$75.00,1,14,3.93,0.43
29973848,12182373,FALSE,27,Entire rental unit,Entire home/apt,$107.00,2,39,4.82,1.4
29979020,225382344,TRUE,1,Entire rental unit,Entire home/apt,$48.00,2,69,4.94,2.11
29979715,12113015,TRUE,27,Entire rental unit,Entire home/apt,$495.00,3,9,5,0.34
29987212,216948671,TRUE,4,Private room in rental unit,Private room,$50.00,1,45,4.51,1.61
30032981,204043952,FALSE,4,Private room in bed and breakfast,Private room,$29.00,1,5,3,0.18
30033005,85797403,FALSE,2,Private room in rental unit,Private room,$45.00,2,15,4.27,0.5
30033139,225723764,TRUE,1,Entire rental unit,Entire home/apt,$86.00,2,26,4.96,0.93
30033743,204043952,FALSE,4,Private room in bed and breakfast,Private room,$54.00,1,13,4.38,0.45
30036447,224599093,FALSE,1,Entire rental unit,Entire home/apt,$79.00,3,3,5,0.11
30039299,139627704,FALSE,61,Entire rental unit,Entire home/apt,$90.00,4,23,4.7,0.83
30044194,84931602,TRUE,4,Entire rental unit,Entire home/apt,$85.00,2,53,4.66,1.64
30060832,129835471,FALSE,3,Entire rental unit,Entire home/apt,$85.00,3,36,4.14,1.24
30067616,4806020,TRUE,9,Entire rental unit,Entire home/apt,$181.00,2,149,4.97,4.6
30076812,6759756,TRUE,12,Entire rental unit,Entire home/apt,$82.00,2,21,4.95,0.66
30078293,73934712,FALSE,13,Entire rental unit,Entire home/apt,$69.00,2,68,4.69,2.1
30078544,73934712,FALSE,13,Entire rental unit,Entire home/apt,$105.00,3,91,4.8,3.13
30084542,197491012,TRUE,2,Private room in bed and breakfast,Private room,$50.00,2,63,5,2.2
30099273,19037111,FALSE,2,Entire rental unit,Entire home/apt,$75.00,1,30,4.83,1.07
30102306,53941305,FALSE,1,Entire rental unit,Entire home/apt,$85.00,2,20,4.63,0.67
30116842,226296831,TRUE,1,Entire rental unit,Entire home/apt,$120.00,2,90,4.98,3.17
30136787,197491012,TRUE,2,Private room in bed and breakfast,Private room,$45.00,2,31,4.97,0.98
30138970,226458292,FALSE,5,Room in hotel,Hotel room,$106.00,1,6,4.17,0.55
30139913,226458292,FALSE,5,Room in hotel,Hotel room,$107.00,1,3,4.33,0.1
30140029,222854536,TRUE,1,Entire rental unit,Entire home/apt,$59.00,1,46,4.76,1.53
30147022,226503488,FALSE,1,Entire residential home,Entire home/apt,$85.00,1,8,5,0.34
30167534,139627704,FALSE,61,Entire rental unit,Entire home/apt,$120.00,2,29,4.48,1.03
30168201,23182155,FALSE,24,Private room in rental unit,Private room,$101.00,1,0,NA,NA
30170959,226662003,FALSE,1,Entire rental unit,Entire home/apt,$90.00,2,5,5,0.16
30198831,226458292,FALSE,5,Room in hotel,Hotel room,$101.00,1,2,4,0.07
30199003,226458292,FALSE,5,Room in hotel,Hotel room,$131.00,1,4,4.5,0.19
30199189,226458292,FALSE,5,Room in hotel,Hotel room,$82.00,1,1,4,0.06
30220513,98284086,FALSE,4,Room in hotel,Hotel room,$59.00,1,41,4.88,1.29
30221534,226967990,FALSE,3,Private room in rental unit,Private room,$45.00,1,7,4,0.22
30231607,227036878,TRUE,1,Entire rental unit,Entire home/apt,$180.00,3,94,4.89,2.95
30231817,227036130,TRUE,1,Entire rental unit,Entire home/apt,$81.00,3,68,4.97,2.15
30241205,224771046,TRUE,1,Entire rental unit,Entire home/apt,$142.00,2,59,4.76,2.16
30243711,33055304,TRUE,7,Entire rental unit,Entire home/apt,$375.00,1,0,NA,NA
30244031,33055304,TRUE,7,Entire rental unit,Entire home/apt,$231.00,1,19,4.95,1.36
30244254,104994977,FALSE,104,Entire rental unit,Entire home/apt,$183.00,2,22,4.27,0.71
30244448,33055304,TRUE,7,Entire rental unit,Entire home/apt,$261.00,1,0,NA,NA
30244676,33055304,TRUE,7,Entire rental unit,Entire home/apt,$359.00,1,0,NA,NA
30245233,104994977,FALSE,104,Entire rental unit,Entire home/apt,$121.00,1,12,4.17,0.65
30245612,98284086,FALSE,4,Room in hotel,Private room,$82.00,1,2,5,0.06
30245895,104994977,FALSE,104,Entire rental unit,Entire home/apt,$256.00,1,41,4.56,1.3
30246041,104994977,FALSE,104,Entire rental unit,Entire home/apt,$426.00,2,22,4.33,0.69
30247203,35689579,FALSE,3,Entire rental unit,Entire home/apt,$180.00,1,98,4.37,3.17
30248281,225778126,FALSE,1,Private room in condominium (condo),Private room,$33.00,2,5,4,0.17
30263064,224118779,FALSE,5,Room in serviced apartment,Hotel room,$162.00,1,0,NA,NA
30263235,224118779,FALSE,5,Room in serviced apartment,Hotel room,$195.00,1,0,NA,NA
30263484,224118779,FALSE,5,Room in serviced apartment,Hotel room,$153.00,1,0,NA,NA
30265360,98284086,FALSE,4,Room in hotel,Private room,$118.00,1,2,5,0.07
30282685,119243006,TRUE,1,Entire rental unit,Entire home/apt,$45.00,2,78,4.69,2.46
30283763,41898872,TRUE,6,Entire rental unit,Entire home/apt,$156.00,2,24,4.92,0.76
30284438,12113015,TRUE,27,Entire rental unit,Entire home/apt,$310.00,2,44,4.74,1.4
30303477,227590778,FALSE,0,Entire rental unit,Entire home/apt,$109.00,3,0,NA,NA
30304557,198581,FALSE,12,Entire rental unit,Entire home/apt,$140.00,1,3,3,0.12
30305555,198581,FALSE,12,Entire rental unit,Entire home/apt,$140.00,1,7,3.71,0.29
30305768,198581,FALSE,12,Entire rental unit,Entire home/apt,$200.00,1,20,4.25,0.77
30306012,198581,FALSE,12,Entire rental unit,Entire home/apt,$140.00,1,9,4.11,0.34
30306245,198581,FALSE,12,Entire rental unit,Entire home/apt,$170.00,1,5,4.4,0.18
30333045,163685847,FALSE,89,Room in boutique hotel,Private room,$125.00,1,0,NA,NA
30333540,53699315,FALSE,4,Entire rental unit,Entire home/apt,$110.00,3,4,4.5,0.15
30334729,294951,FALSE,19,Entire rental unit,Entire home/apt,$96.00,2,10,5,0.37
30335043,308566,FALSE,2,Private room in bed and breakfast,Private room,$120.00,1,7,3.29,0.3
30335148,308566,FALSE,2,Room in bed and breakfast,Hotel room,$140.00,1,0,NA,NA
30336940,163685847,FALSE,89,Room in boutique hotel,Private room,$170.00,1,1,0,0.03
30338006,163685847,FALSE,89,Room in boutique hotel,Private room,$125.00,1,1,5,0.81
30338737,163685847,FALSE,89,Room in boutique hotel,Private room,$170.00,1,0,NA,NA
30339463,163685847,FALSE,89,Room in boutique hotel,Private room,$170.00,1,0,NA,NA
30339464,105704488,FALSE,1,Entire condominium (condo),Entire home/apt,$97.00,2,1,5,1
30340692,227815136,FALSE,1,Entire rental unit,Entire home/apt,$108.00,2,27,4.7,0.91
30361987,163685847,FALSE,89,Room in boutique hotel,Private room,$228.00,1,0,NA,NA
30363818,163685847,FALSE,89,Room in boutique hotel,Private room,$159.00,1,0,NA,NA
30387364,32196030,TRUE,1,Entire rental unit,Entire home/apt,$176.00,3,16,5,0.57
30388794,224826387,FALSE,3,Private room in bed and breakfast,Private room,$40.00,1,0,NA,NA
30388984,224826387,FALSE,3,Private room in bed and breakfast,Private room,$75.00,1,1,3,0.04
30391221,224826387,FALSE,3,Private room in bed and breakfast,Private room,$75.00,1,0,NA,NA
30395113,14357135,FALSE,41,Entire rental unit,Entire home/apt,$55.00,1,6,3.83,0.19
30398136,11020710,TRUE,2,Entire rental unit,Entire home/apt,$184.00,2,21,4.95,0.77
30399343,11020710,TRUE,2,Entire rental unit,Entire home/apt,$84.00,2,67,4.97,2.1
30413020,165874453,TRUE,3,Entire rental unit,Entire home/apt,$301.00,2,119,4.95,6.05
30416672,226852936,TRUE,1,Entire rental unit,Entire home/apt,$111.00,2,37,4.73,1.3
30416763,214062359,FALSE,9,Entire rental unit,Entire home/apt,$147.00,2,27,4.56,0.91
30417076,68564211,TRUE,8,Entire rental unit,Entire home/apt,$99.00,2,130,4.87,4.12
30432470,207479164,FALSE,1,Entire serviced apartment,Entire home/apt,$140.00,1,0,NA,NA
30434129,123084099,TRUE,2,Entire condominium (condo),Entire home/apt,$81.00,2,3,5,0.13
30434232,226967990,FALSE,3,Private room in rental unit,Private room,$65.00,1,3,3.67,0.1
30434909,226967990,FALSE,3,Private room in rental unit,Private room,$55.00,1,6,4.5,0.28
30437231,228529437,FALSE,1,Entire loft,Entire home/apt,$139.00,3,1,5,0.04
30456635,11966215,FALSE,4,Private room in residential home,Private room,$40.00,2,37,4.46,1.3
30458319,52917676,FALSE,6,Entire condominium (condo),Entire home/apt,$70.00,1,86,4.84,2.72
30463193,228709217,TRUE,2,Entire rental unit,Entire home/apt,$70.00,2,52,4.98,1.64
30463724,2963291,FALSE,1,Entire rental unit,Entire home/apt,$90.00,2,0,NA,NA
30466981,228738520,FALSE,1,Entire rental unit,Entire home/apt,$115.00,2,26,4.88,0.85
30467176,101016295,TRUE,5,Entire rental unit,Entire home/apt,$350.00,2,80,4.94,2.53
30468148,99635667,FALSE,1,Private room in condominium (condo),Private room,$50.00,1,0,NA,NA
30488554,3446851,TRUE,4,Entire rental unit,Entire home/apt,$229.00,4,12,4.83,0.5
30492650,294951,FALSE,19,Entire rental unit,Entire home/apt,$97.00,2,37,4.68,1.33
30517849,11388964,TRUE,0,Entire rental unit,Entire home/apt,$66.00,2,49,4.75,1.55
30525527,163685847,FALSE,89,Room in boutique hotel,Private room,$170.00,1,0,NA,NA
30525671,31975170,TRUE,4,Entire rental unit,Entire home/apt,$79.00,3,4,5,0.14
30525897,225090944,FALSE,6,Private room in bed and breakfast,Private room,$75.00,1,0,NA,NA
30526282,163685847,FALSE,89,Room in boutique hotel,Private room,$238.00,1,1,3,0.04
30528942,185872492,TRUE,5,Entire rental unit,Entire home/apt,$89.00,3,22,4.59,0.79
30529544,106747260,FALSE,3,Private room in rental unit,Private room,$30.00,2,11,5,0.34
30575006,47683665,FALSE,4,Entire rental unit,Entire home/apt,$300.00,2,13,4.23,0.45
30581116,106400855,TRUE,1,Entire rental unit,Entire home/apt,$299.00,365,103,4.96,3.26
30582177,163685847,FALSE,89,Room in boutique hotel,Private room,$231.00,1,0,NA,NA
30618666,229532248,TRUE,2,Entire rental unit,Entire home/apt,$94.00,2,125,4.86,3.91
30635495,163685847,FALSE,89,Room in boutique hotel,Private room,$231.00,1,0,NA,NA
30672955,229592181,FALSE,1,Entire rental unit,Entire home/apt,$71.00,1,76,4.64,2.41
30684673,6068323,FALSE,6,Entire rental unit,Entire home/apt,$52.00,1,92,4.6,3.32
30705761,6715242,FALSE,1,Private room in rental unit,Private room,$24.00,2,3,5,0.1
30731875,230017041,FALSE,1,Entire rental unit,Entire home/apt,$166.00,2,26,4.23,0.86
30753359,229189977,FALSE,1,Entire rental unit,Entire home/apt,$64.00,2,7,5,0.22
30780935,160888372,TRUE,1,Entire residential home,Entire home/apt,$75.00,2,56,4.8,1.78
30802942,148215438,TRUE,2,Entire residential home,Entire home/apt,$199.00,3,44,4.95,1.51
30803759,5862083,FALSE,26,Entire rental unit,Entire home/apt,$250.00,2,37,4.84,1.17
30810822,230491585,TRUE,1,Entire condominium (condo),Entire home/apt,$80.00,2,34,4.82,1.2
30814867,230366611,FALSE,1,Entire rental unit,Entire home/apt,$164.00,2,58,4.43,2.04
30879988,84543765,FALSE,13,Private room in rental unit,Private room,$58.00,2,64,4.72,2.08
30880626,202418371,FALSE,3,Private room in serviced apartment,Private room,$125.00,2,1,5,0.04
30880738,202418371,FALSE,3,Private room in serviced apartment,Private room,$100.00,2,1,5,0.08
30897412,230902884,TRUE,1,Entire rental unit,Entire home/apt,$113.00,2,68,4.88,2.16
30928453,29619859,FALSE,33,Private room in rental unit,Private room,$77.00,1,7,4.57,0.23
30931102,29619859,FALSE,33,Private room in rental unit,Private room,$81.00,1,3,4.67,0.1
30931439,29619859,FALSE,33,Private room in rental unit,Private room,$92.00,1,1,5,0.03
30932269,29619859,FALSE,33,Private room in rental unit,Private room,$78.00,1,1,3,0.04
30932466,29619859,FALSE,33,Private room in rental unit,Private room,$90.00,1,1,3,0.1
30932680,29619859,FALSE,33,Private room in rental unit,Private room,$84.00,1,2,3,0.07
30933736,23182155,FALSE,24,Private room in rental unit,Private room,$80.00,1,0,NA,NA
30935052,23182155,FALSE,24,Private room in rental unit,Private room,$84.00,1,1,4,0.1
30935255,23182155,FALSE,24,Private room in rental unit,Private room,$92.00,1,0,NA,NA
30935478,23182155,FALSE,24,Private room in rental unit,Private room,$79.00,1,1,4,0.06
30935553,23182155,FALSE,24,Private room in rental unit,Private room,$78.00,1,0,NA,NA
30935654,23182155,FALSE,24,Private room in rental unit,Private room,$90.00,1,3,4.33,0.17
30935748,23182155,FALSE,24,Private room in rental unit,Private room,$84.00,1,0,NA,NA
30935887,401113,TRUE,11,Entire rental unit,Entire home/apt,$497.00,2,18,4.83,0.62
30945343,8331675,TRUE,2,Entire condominium (condo),Entire home/apt,$50.00,25,50,4.88,1.69
30956984,168595776,TRUE,4,Private room in residential home,Private room,$83.00,2,130,4.88,4.11
30957166,168595776,TRUE,4,Private room in rental unit,Private room,$69.00,1,115,4.84,3.64
30959923,84543765,FALSE,13,Private room in rental unit,Private room,$58.00,2,58,4.76,1.94
30979442,230932659,FALSE,3,Private room in rental unit,Private room,$64.00,1,34,4.5,1.14
31011634,630328,FALSE,23,Entire rental unit,Entire home/apt,$206.00,1,0,NA,NA
31019742,168595776,TRUE,4,Entire rental unit,Entire home/apt,$131.00,2,131,4.97,4.12
31028285,231757090,FALSE,1,Entire rental unit,Entire home/apt,$110.00,2,58,4.83,1.95
31033615,12497228,TRUE,11,Entire loft,Entire home/apt,$159.00,2,58,4.97,2.06
31033981,632312,TRUE,13,Entire rental unit,Entire home/apt,$99.00,3,0,NA,NA
31034029,231594985,FALSE,4,Room in bed and breakfast,Hotel room,$91.00,1,152,4.46,6.67
31034544,231594985,FALSE,4,Private room in bed and breakfast,Private room,$152.00,1,7,4.29,0.3
31034763,231594985,FALSE,4,Private room in bed and breakfast,Private room,$75.00,1,12,4.33,0.44
31040193,231845493,FALSE,1,Entire condominium (condo),Entire home/apt,$100.00,2,4,3,0.13
31040443,231848772,TRUE,1,Entire rental unit,Entire home/apt,$127.00,2,112,5,3.74
31046955,19371948,TRUE,12,Entire rental unit,Entire home/apt,$69.00,3,41,4.83,1.45
31062519,10988715,TRUE,13,Entire rental unit,Entire home/apt,$275.00,2,7,4.71,0.36
31084125,228114695,FALSE,1,Entire condominium (condo),Entire home/apt,$36.00,2,101,4.75,3.19
31109392,10072655,FALSE,15,Entire rental unit,Entire home/apt,$71.00,1,111,4.36,3.53
31109572,69775060,FALSE,1,Entire rental unit,Entire home/apt,$169.00,2,40,4.98,1.34
31110671,3736168,FALSE,33,Entire rental unit,Entire home/apt,$84.00,1,33,4.42,1.04
31141083,14357135,FALSE,41,Entire rental unit,Entire home/apt,$70.00,1,12,4,0.42
31143614,232772659,TRUE,1,Entire rental unit,Entire home/apt,$155.00,2,60,4.95,2.15
31157005,45370570,TRUE,2,Entire rental unit,Entire home/apt,$80.00,2,54,4.94,1.84
31158632,10988715,TRUE,13,Entire rental unit,Entire home/apt,$149.00,2,92,4.85,3.27
31161505,10988715,TRUE,13,Entire rental unit,Entire home/apt,$158.00,2,84,4.92,2.82
31168457,156216830,FALSE,2,Entire rental unit,Entire home/apt,$101.00,2,19,4.47,0.61
31183430,16134295,TRUE,7,Room in hotel,Private room,$65.00,1,0,NA,NA
31186705,233153110,FALSE,1,Entire rental unit,Entire home/apt,$113.00,2,10,3.67,0.96
